Japanese Name,English Name,Chat Command,Reboot Human,Reboot Human Hash,Reboot Cast Male,Reboot Cast Male Hash,Reboot Cast Female,Reboot Cast Female Hash,Reboot Fig,Reboot Fig Hash,Reboot VFX,Reboot VFX Hash,Gender (Blank usually follows previous)
フライングベース３,FLYING BASE 3,,character/motion/lobby_action/pl_la_2244_2244fagpose_m_hsi1_std.ice,35\ef6e3263229bddffea120141afd204,character/motion/lobby_action/pl_la_2244_2244fagpose_m_hsi1_cam.ice,95\07f9b577c640daa2a871140fee5311,character/motion/lobby_action/pl_la_2244_2244fagpose_m_hsi1_caf.ice,0d\82852616b0bdf12a6657a0280ac0ca,character/motion/lobby_action/pl_la_2244_2244fagpose_m_hsi1_base.ice,a9\405b1c0fd391eb5bc9124ca5a2299b,character/motion/lobby_action/pl_la_2244_2244fagpose_f_vfx.ice,aa\7949261d82739c9a6cfbea7f475d7a,
フライングベース３,FLYING BASE 3,,character/motion/lobby_action/pl_la_2244_2244fagpose_m_hsi2_std.ice,be\988f86fd2bd41d0560ea1ee3d7e081,character/motion/lobby_action/pl_la_2244_2244fagpose_m_hsi2_cam.ice,74\f0c957324a65ff814d2f49d0d844d4,character/motion/lobby_action/pl_la_2244_2244fagpose_m_hsi2_caf.ice,e1\424e90d3caf6e3fb3a1c743beb9088,character/motion/lobby_action/pl_la_2244_2244fagpose_m_hsi2_base.ice,dc\bb6c189563f5029ef0547605391f9a,character/motion/lobby_action/pl_la_2244_2244fagpose_f_vfx.ice,aa\7949261d82739c9a6cfbea7f475d7a,
フライングベース３,FLYING BASE 3,,character/motion/lobby_action/pl_la_2244_2244fagpose_f_std.ice,01\250886d21b6aa9087f01ef1dac6a00,character/motion/lobby_action/pl_la_2244_2244fagpose_f_cam.ice,cb\7d4878290ba44d3a6e32ccad194320,character/motion/lobby_action/pl_la_2244_2244fagpose_f_caf.ice,6c\54ea4230d8306e6b1613900e1f061c,character/motion/lobby_action/pl_la_2244_2244fagpose_f_base.ice,89\43ddb1849301435a87ade9826ca657,character/motion/lobby_action/pl_la_2244_2244fagpose_f_vfx.ice,aa\7949261d82739c9a6cfbea7f475d7a,
フライングベース３,FLYING BASE 3,,character/motion/lobby_action/pl_la_2244_2244fagpose_f_hsi1_std.ice,b2\a7446a2df88ef9f749414746b42b50,character/motion/lobby_action/pl_la_2244_2244fagpose_f_hsi1_cam.ice,5a\8a3abf6fcae588a847e95f80ee5ea6,character/motion/lobby_action/pl_la_2244_2244fagpose_f_hsi1_caf.ice,6f\ae81a919940039500cc2521698e661,character/motion/lobby_action/pl_la_2244_2244fagpose_f_hsi1_base.ice,12\2bc18dd405dd266da4272ebe31f0b8,character/motion/lobby_action/pl_la_2244_2244fagpose_f_vfx.ice,aa\7949261d82739c9a6cfbea7f475d7a,
フライングベース３,FLYING BASE 3,,character/motion/lobby_action/pl_la_2244_2244fagpose_f_hsi2_std.ice,79\4fcf100c2dc31319cd7f6c06ee1a83,character/motion/lobby_action/pl_la_2244_2244fagpose_f_hsi2_cam.ice,8b\be06ae9d2e85290551c8f0aa85f624,character/motion/lobby_action/pl_la_2244_2244fagpose_f_hsi2_caf.ice,31\35957243d907946ac70bc68829259f,character/motion/lobby_action/pl_la_2244_2244fagpose_f_hsi2_base.ice,03\3c3cd439ebff27eefde1ba871ea6d1,character/motion/lobby_action/pl_la_2244_2244fagpose_f_vfx.ice,aa\7949261d82739c9a6cfbea7f475d7a,
フライングベース４,FLYING BASE 4,flyingbase4,character/motion/lobby_action/pl_la_2245_2245fagpose_m_std.ice,79\83afc10174f40bff6636e9a43ef79d,character/motion/lobby_action/pl_la_2245_2245fagpose_m_cam.ice,05\3ffec5c8953c6dfd73c17a835a7a85,character/motion/lobby_action/pl_la_2245_2245fagpose_m_caf.ice,5c\b1b2474d59c306fe7d1e7b703498d7,character/motion/lobby_action/pl_la_2245_2245fagpose_m_base.ice,14\335b388eebdc47dc070e41d337e8b7,character/motion/lobby_action/pl_la_2245_2245fagpose_f_vfx.ice,1d\8e32550d608dd446792cb4d19ad7a2,
フライングベース４,FLYING BASE 4,,character/motion/lobby_action/pl_la_2245_2245fagpose_m_hsi1_std.ice,ef\a76301d9a1cd8588e20d5d9dc66350,character/motion/lobby_action/pl_la_2245_2245fagpose_m_hsi1_cam.ice,6c\c646a0264da4ae33ba4ed14f748997,character/motion/lobby_action/pl_la_2245_2245fagpose_m_hsi1_caf.ice,58\dadbc5c4b4103f04b406df1411d2bc,character/motion/lobby_action/pl_la_2245_2245fagpose_m_hsi1_base.ice,a8\246dabd142bb50688c00db89151309,character/motion/lobby_action/pl_la_2245_2245fagpose_f_vfx.ice,1d\8e32550d608dd446792cb4d19ad7a2,
フライングベース４,FLYING BASE 4,,character/motion/lobby_action/pl_la_2245_2245fagpose_m_hsi2_std.ice,7a\e861dc5a0eb96394a425b72fa61f21,character/motion/lobby_action/pl_la_2245_2245fagpose_m_hsi2_cam.ice,98\cc5e1bc0f9ad75c66407e73b5bc1f9,character/motion/lobby_action/pl_la_2245_2245fagpose_m_hsi2_caf.ice,9d\23b5fd9285b0570aa2fb6dd8f070dc,character/motion/lobby_action/pl_la_2245_2245fagpose_m_hsi2_base.ice,15\0b41e5e4a686e0e36b570c8558e039,character/motion/lobby_action/pl_la_2245_2245fagpose_f_vfx.ice,1d\8e32550d608dd446792cb4d19ad7a2,
フライングベース４,FLYING BASE 4,,character/motion/lobby_action/pl_la_2245_2245fagpose_f_std.ice,66\1da3350344260cf51d2a4ca69c83f1,character/motion/lobby_action/pl_la_2245_2245fagpose_f_cam.ice,a9\fe97fd9276d25f3cd39d3538201dad,character/motion/lobby_action/pl_la_2245_2245fagpose_f_caf.ice,64\8ace4585b79a075c0184024c9f837b,character/motion/lobby_action/pl_la_2245_2245fagpose_f_base.ice,c8\987d732e81acc6ad0cee12daef4e0d,character/motion/lobby_action/pl_la_2245_2245fagpose_f_vfx.ice,1d\8e32550d608dd446792cb4d19ad7a2,
フライングベース４,FLYING BASE 4,,character/motion/lobby_action/pl_la_2245_2245fagpose_f_hsi1_std.ice,a2\825979a8f93974700fe8b6b900513a,character/motion/lobby_action/pl_la_2245_2245fagpose_f_hsi1_cam.ice,37\164bf45b7ec8498b9114fcac8f3d44,character/motion/lobby_action/pl_la_2245_2245fagpose_f_hsi1_caf.ice,cf\5ef58a0306e4543c2ea43fe2fd8178,character/motion/lobby_action/pl_la_2245_2245fagpose_f_hsi1_base.ice,b5\d9c6d3285ca19ab64b772da022a9b8,character/motion/lobby_action/pl_la_2245_2245fagpose_f_vfx.ice,1d\8e32550d608dd446792cb4d19ad7a2,
フライングベース４,FLYING BASE 4,,character/motion/lobby_action/pl_la_2245_2245fagpose_f_hsi2_std.ice,83\37285aabf5c02936b95058724e3a8f,character/motion/lobby_action/pl_la_2245_2245fagpose_f_hsi2_cam.ice,b8\d7e975938b01866b5b559e0da938b3,character/motion/lobby_action/pl_la_2245_2245fagpose_f_hsi2_caf.ice,b1\f9d6181724083bd145626246e4c1a9,character/motion/lobby_action/pl_la_2245_2245fagpose_f_hsi2_base.ice,9e\ee42843ed7b5d75c038bb6c73bd22e,character/motion/lobby_action/pl_la_2245_2245fagpose_f_vfx.ice,1d\8e32550d608dd446792cb4d19ad7a2,
Ｖｏパフォーマンス１４,Vocal Performance 14,VoPerformance14,character/motion/lobby_action/pl_la_2272_2272dance_m_std.ice,2e\fb3c1106adb4bfcafea55bdbe432a8,character/motion/lobby_action/pl_la_2272_2272dance_m_cam.ice,87\0daca034b384cf271de53841bc0443,character/motion/lobby_action/pl_la_2272_2272dance_m_caf.ice,46\3aaea771f110f4d9d912b7919a66e3,character/motion/lobby_action/pl_la_2272_2272dance_m_base.ice,b0\73770e42d4a04e9f66e4b2867748c9,character/motion/lobby_action/pl_la_2272_2272dance_m_vfx.ice,c7\83956fc864d15945e16346ef07a35c,
Ｖｏパフォーマンス１４,Vocal Performance 14,,character/motion/lobby_action/pl_la_2272_2272dance_f_std.ice,80\48abe83c8d27ca2cbca436010a845e,character/motion/lobby_action/pl_la_2272_2272dance_f_cam.ice,a4\197226e9adf99387c921f68f48b8cf,character/motion/lobby_action/pl_la_2272_2272dance_f_caf.ice,a8\123f807613104f80346f7708031f59,character/motion/lobby_action/pl_la_2272_2272dance_f_base.ice,cf\e01ee81bb7c2f86a25eb60516a45d7,character/motion/lobby_action/,,
ローソン看板＋,Lawson Signboard +,LAWSON+,character/motion/lobby_action/pl_la_1748_lawsonre_m_std.ice,5a\0fc1f0473e5e570e8db4f853a881b5,character/motion/lobby_action/pl_la_1748_lawsonre_m_cam.ice,46\c8f1d0307b9c36197363a5b6c0f6d7,character/motion/lobby_action/pl_la_1748_lawsonre_m_caf.ice,ca\a42d486959c4ccb939e6bf13799cb4,character/motion/lobby_action/pl_la_1748_lawsonre_m_base.ice,4b\02c15528ecefd6d2cd90e8d8564657,character/motion/lobby_action/pl_la_1748_lawsonre_f_vfx.ice,d5\0637eaf867834dc00bf36340197241,
ローソン看板＋,Lawson Signboard +,,character/motion/lobby_action/pl_la_1748_lawsonre_m_hsi1_std.ice,66\1417f219fa1fcc83d1eff52c559f29,character/motion/lobby_action/pl_la_1748_lawsonre_m_hsi1_cam.ice,73\2b94a6264428a43d72a02772b8aff6,character/motion/lobby_action/pl_la_1748_lawsonre_m_hsi1_caf.ice,3e\97969d039ab539c3905a317b878c4c,character/motion/lobby_action/pl_la_1748_lawsonre_m_hsi1_base.ice,c0\114e570fda6e4502370fd253da0f44,character/motion/lobby_action/pl_la_1748_lawsonre_f_vfx.ice,d5\0637eaf867834dc00bf36340197241,
ローソン看板＋,Lawson Signboard +,,character/motion/lobby_action/pl_la_1748_lawsonre_m_hsi2_std.ice,cc\86bd083f1015ad6ad8b20db3e7910e,character/motion/lobby_action/pl_la_1748_lawsonre_m_hsi2_cam.ice,51\b3bbb6e80d73a83c2c9fe64501d22a,character/motion/lobby_action/pl_la_1748_lawsonre_m_hsi2_caf.ice,ee\6c37ec98b7de18379ff126a0655601,character/motion/lobby_action/pl_la_1748_lawsonre_m_hsi2_base.ice,27\ec9a90bfc866d7e51300ee09d2dea1,character/motion/lobby_action/pl_la_1748_lawsonre_f_vfx.ice,d5\0637eaf867834dc00bf36340197241,
ローソン看板＋,Lawson Signboard +,,character/motion/lobby_action/pl_la_1748_lawsonre_m_hsi3_std.ice,f9\9899e87393f8c06c8645f33facce9d,character/motion/lobby_action/pl_la_1748_lawsonre_m_hsi3_cam.ice,26\1be69e10596f59e6287896d9b77d82,character/motion/lobby_action/pl_la_1748_lawsonre_m_hsi3_caf.ice,fd\454af04548d937be5ea7e1d64fc3d2,character/motion/lobby_action/pl_la_1748_lawsonre_m_hsi3_base.ice,4f\63fce3ed26904bfe4ec021c715cb40,character/motion/lobby_action/pl_la_1748_lawsonre_f_vfx.ice,d5\0637eaf867834dc00bf36340197241,
ローソン看板＋,Lawson Signboard +,,character/motion/lobby_action/pl_la_1748_lawsonre_m_hsi4_std.ice,fc\343d4a6cfe206ed3b23865e1498a69,character/motion/lobby_action/pl_la_1748_lawsonre_m_hsi4_cam.ice,d1\4c6e04862ea0d3c4bfec9ba6557bfb,character/motion/lobby_action/pl_la_1748_lawsonre_m_hsi4_caf.ice,a6\86bb70b24d4eb62c5fa52cbad4e713,character/motion/lobby_action/pl_la_1748_lawsonre_m_hsi4_base.ice,08\76089855dba068daaea428b4a3fdd4,character/motion/lobby_action/pl_la_1748_lawsonre_f_vfx.ice,d5\0637eaf867834dc00bf36340197241,
ローソン看板＋,Lawson Signboard +,,character/motion/lobby_action/pl_la_1748_lawsonre_m_hsi5_std.ice,13\46b54c312b7ed8c3a9be322221bea8,character/motion/lobby_action/pl_la_1748_lawsonre_m_hsi5_cam.ice,7e\3cde917d4771d0f8567df3fc99f3bc,character/motion/lobby_action/pl_la_1748_lawsonre_m_hsi5_caf.ice,fb\96af843bc3ed6d25b7e9f73dae86a8,character/motion/lobby_action/pl_la_1748_lawsonre_m_hsi5_base.ice,10\c69a545b07fd572688d2e21adc26ea,character/motion/lobby_action/pl_la_1748_lawsonre_f_vfx.ice,d5\0637eaf867834dc00bf36340197241,
ローソン看板＋,Lawson Signboard +,,character/motion/lobby_action/pl_la_1748_lawsonre_f_std.ice,c0\38c2223425932d61d899930cc8a06c,character/motion/lobby_action/pl_la_1748_lawsonre_f_cam.ice,ac\9c6a00320816f9c5d561013dfbdb67,character/motion/lobby_action/pl_la_1748_lawsonre_f_caf.ice,0b\94018f31a726400e8d7d718bfc6f9c,character/motion/lobby_action/pl_la_1748_lawsonre_f_base.ice,e2\0df6b5abd9d4427a80031309ba99cc,character/motion/lobby_action/pl_la_1748_lawsonre_f_vfx.ice,d5\0637eaf867834dc00bf36340197241,
ローソン看板＋,Lawson Signboard +,,character/motion/lobby_action/pl_la_1748_lawsonre_f_hsi1_std.ice,75\dd32a9c96893a2980fe4455b28e949,character/motion/lobby_action/pl_la_1748_lawsonre_f_hsi1_cam.ice,9d\dab8b94b7e0360dcf6b770c9726595,character/motion/lobby_action/pl_la_1748_lawsonre_f_hsi1_caf.ice,24\b373c0fdd90096a43d12d1c91a58c8,character/motion/lobby_action/pl_la_1748_lawsonre_f_hsi1_base.ice,db\6a87c45b4f19ec6d7fdcf434fd09c3,character/motion/lobby_action/pl_la_1748_lawsonre_f_vfx.ice,d5\0637eaf867834dc00bf36340197241,
ローソン看板＋,Lawson Signboard +,,character/motion/lobby_action/pl_la_1748_lawsonre_f_hsi2_std.ice,2d\0344af2828783ec55d025b3ded7dfa,character/motion/lobby_action/pl_la_1748_lawsonre_f_hsi2_cam.ice,f7\1673175dba992d8101778f791c27ff,character/motion/lobby_action/pl_la_1748_lawsonre_f_hsi2_caf.ice,0d\b347753889d6a3b85fbbc18261071d,character/motion/lobby_action/pl_la_1748_lawsonre_f_hsi2_base.ice,61\dbfe3490bb5885561912411916399e,character/motion/lobby_action/pl_la_1748_lawsonre_f_vfx.ice,d5\0637eaf867834dc00bf36340197241,
ローソン看板＋,Lawson Signboard +,,character/motion/lobby_action/pl_la_1748_lawsonre_f_hsi3_std.ice,10\30201df56d2381fb59843f41b8282d,character/motion/lobby_action/pl_la_1748_lawsonre_f_hsi3_cam.ice,f7\a2aa6041ec13de8af564086d626208,character/motion/lobby_action/pl_la_1748_lawsonre_f_hsi3_caf.ice,c8\068ba7d3c4d49756631a955dff27e9,character/motion/lobby_action/pl_la_1748_lawsonre_f_hsi3_base.ice,91\e10305b22980ac3d53ce67503a357c,character/motion/lobby_action/pl_la_1748_lawsonre_f_vfx.ice,d5\0637eaf867834dc00bf36340197241,
ローソン看板＋,Lawson Signboard +,,character/motion/lobby_action/pl_la_1748_lawsonre_f_hsi4_std.ice,a3\5459e5e89a6281ef0f45ba7062b7f7,character/motion/lobby_action/pl_la_1748_lawsonre_f_hsi4_cam.ice,00\2dfd23e65ec764c7d32699e079298a,character/motion/lobby_action/pl_la_1748_lawsonre_f_hsi4_caf.ice,79\b14397b438fd32aaf11918349b5705,character/motion/lobby_action/pl_la_1748_lawsonre_f_hsi4_base.ice,7a\b8ed4ee2b93f294d94d04f889114e1,character/motion/lobby_action/pl_la_1748_lawsonre_f_vfx.ice,d5\0637eaf867834dc00bf36340197241,
ローソン看板＋,Lawson Signboard +,,character/motion/lobby_action/pl_la_1748_lawsonre_f_hsi5_std.ice,a1\664082c042b36a57dba4e806a3bea3,character/motion/lobby_action/pl_la_1748_lawsonre_f_hsi5_cam.ice,d1\63ea1b80e30f2c45797e5c087c0b07,character/motion/lobby_action/pl_la_1748_lawsonre_f_hsi5_caf.ice,ce\02f445c857104877cb5ea3f757e5d6,character/motion/lobby_action/pl_la_1748_lawsonre_f_hsi5_base.ice,2c\900583e6715e4858eb34c20fca3169,character/motion/lobby_action/pl_la_1748_lawsonre_f_vfx.ice,d5\0637eaf867834dc00bf36340197241,
決めポーズ,Signature Pose,signaturepose_l,character/motion/lobby_action/pl_la_2258_2258anomalyhand_l_m_std.ice,93\28550eb92db1e8bf5524dc50f5ce7e,character/motion/lobby_action/pl_la_2258_2258anomalyhand_l_m_cam.ice,79\2932498c037f3c7a9e34517bd53c74,character/motion/lobby_action/pl_la_2258_2258anomalyhand_l_m_caf.ice,d6\035e4771a07bf9ca183bce1a13f7c8,character/motion/lobby_action/pl_la_2258_2258anomalyhand_l_m_base.ice,a1\7e79b437696e6893a358be74679bc7,character/motion/lobby_action/,,Male
決めポーズ,Signature Pose,,character/motion/lobby_action/pl_la_2258_2258anomalyhand_l_f_std.ice,14\b1d108bea31827ac62defe77d9ef95,character/motion/lobby_action/pl_la_2258_2258anomalyhand_l_f_cam.ice,f1\5a8e15d4b68fa6ff6a0fa09878c605,character/motion/lobby_action/pl_la_2258_2258anomalyhand_l_f_caf.ice,ac\5beca8cf0c1d0ddca6ca80f3df11be,character/motion/lobby_action/pl_la_2258_2258anomalyhand_l_f_base.ice,61\20ae57ea959f3f047db223b71210be,character/motion/lobby_action/,,Female
決めポーズ,Signature Pose,signaturepose_r,character/motion/lobby_action/pl_la_2258_2258anomalyhand_r_m_std.ice,8f\5bbcfeb156cca8defd8853de336e9e,character/motion/lobby_action/pl_la_2258_2258anomalyhand_r_m_cam.ice,98\e06905e9ff5e932069eab6f2c216d0,character/motion/lobby_action/pl_la_2258_2258anomalyhand_r_m_caf.ice,15\b390f4d010b18c3c15751508adb430,character/motion/lobby_action/pl_la_2258_2258anomalyhand_r_m_base.ice,9d\b330089c886de6e3b57da9932ba143,character/motion/lobby_action/,,Male
決めポーズ,Signature Pose,,character/motion/lobby_action/pl_la_2258_2258anomalyhand_r_f_std.ice,21\f0c36a923ecace761ce66ef45861f0,character/motion/lobby_action/pl_la_2258_2258anomalyhand_r_f_cam.ice,33\4ae34e3a2e594c4766fe574132f56b,character/motion/lobby_action/pl_la_2258_2258anomalyhand_r_f_caf.ice,d0\0ec7a635d41c78c02021f9e8c6e965,character/motion/lobby_action/pl_la_2258_2258anomalyhand_r_f_base.ice,2c\63537d3ab692d0479d8f6d0fca2907,character/motion/lobby_action/,,Female
本を読む,Read a Book,reading,character/motion/lobby_action/pl_la_2293_2293reading_m_std.ice,73\815293b2c23c4570cd98c3648baecc,character/motion/lobby_action/pl_la_2293_2293reading_m_cam.ice,07\0abfa1c7cd770b2346047769279552,character/motion/lobby_action/pl_la_2293_2293reading_m_caf.ice,af\3cc821011088a2d5e79a9537f69402,character/motion/lobby_action/pl_la_2293_2293reading_m_base.ice,ef\29032a70ba21053fba3393852289d1,character/motion/lobby_action/pl_la_2293_2293reading_m_vfx.ice,be\6855e6c9dd803f7718d0de1c229833,
本を読む,Read a Book,,character/motion/lobby_action/pl_la_2293_2293reading_m_hsi1_std.ice,b3\9ffe6fd652cc2321ffba76a4473c6e,character/motion/lobby_action/pl_la_2293_2293reading_m_hsi1_cam.ice,2d\b09a623104be77cdc39aa1112fc37f,character/motion/lobby_action/pl_la_2293_2293reading_m_hsi1_caf.ice,19\035cfa6336a225feee85abb358df44,character/motion/lobby_action/pl_la_2293_2293reading_m_hsi1_base.ice,b6\25af0cadd2c2c2d71799f3dc1ca5ae,character/motion/lobby_action/pl_la_2293_2293reading_m_vfx.ice,be\6855e6c9dd803f7718d0de1c229833,
本を読む,Read a Book,,character/motion/lobby_action/pl_la_2293_2293reading_f_std.ice,2d\aa7c04dc6e7f80af50b6cd509c6fe1,character/motion/lobby_action/pl_la_2293_2293reading_f_cam.ice,4b\1b2c0a4bbc8e232ac271d067523ba5,character/motion/lobby_action/pl_la_2293_2293reading_f_caf.ice,33\0f2315c5af9837d304b4737b16211b,character/motion/lobby_action/pl_la_2293_2293reading_f_base.ice,0f\099e6efda12638f29bb2a89c4d0acb,character/motion/lobby_action/pl_la_2293_2293reading_f_vfx.ice,d8\3d46e49130531e30e8522798b50dd0,
本を読む,Read a Book,,character/motion/lobby_action/pl_la_2293_2293reading_f_hsi1_std.ice,75\888aab7cae44ceae0899ff6d446d30,character/motion/lobby_action/pl_la_2293_2293reading_f_hsi1_cam.ice,55\87a64e276e9fec82e5b38c4fa6ad8a,character/motion/lobby_action/pl_la_2293_2293reading_f_hsi1_caf.ice,b6\4c9240a67a76e7055a9b98c26fb8bb,character/motion/lobby_action/pl_la_2293_2293reading_f_hsi1_base.ice,34\6c14342cc12e2ebbccf8fec10ee879,character/motion/lobby_action/pl_la_2293_2293reading_f_vfx.ice,d8\3d46e49130531e30e8522798b50dd0,
せんとらるっ！,CENTRAL!,centralgirls,character/motion/lobby_action/pl_la_2294_2294centralgirl_m_std.ice,c5\d003ab6423b50271eeb58cb7aef6f3,character/motion/lobby_action/pl_la_2294_2294centralgirl_m_cam.ice,c3\07705346983bce3ad008618192fbec,character/motion/lobby_action/pl_la_2294_2294centralgirl_m_caf.ice,1b\e0f4f32eb7c003fb160d2ad39a791f,character/motion/lobby_action/pl_la_2294_2294centralgirl_m_base.ice,c6\da285c5eed1ae8b3721b51e68beae1,character/motion/lobby_action/pl_la_2294_2294centralgirl_m_vfx.ice,2c\1b160caace59e72acdb5de138908ac,
せんとらるっ！,CENTRAL!,,character/motion/lobby_action/pl_la_2294_2294centralgirl_m_hsi1_std.ice,21\25b8f2bbd5d0944eaeacaed07e8095,character/motion/lobby_action/pl_la_2294_2294centralgirl_m_hsi1_cam.ice,c6\108a91920cc6fb822ded064224d895,character/motion/lobby_action/pl_la_2294_2294centralgirl_m_hsi1_caf.ice,c3\2e6b1ea3ba5f56b19896e5a52aeb62,character/motion/lobby_action/pl_la_2294_2294centralgirl_m_hsi1_base.ice,49\b3c0127a289b8d3339a2f6afcc9782,character/motion/lobby_action/pl_la_2294_2294centralgirl_m_vfx.ice,2c\1b160caace59e72acdb5de138908ac,
せんとらるっ！,CENTRAL!,,character/motion/lobby_action/pl_la_2294_2294centralgirl_f_std.ice,eb\aced2860d8f8b5fc91e9f9f94f2436,character/motion/lobby_action/pl_la_2294_2294centralgirl_f_cam.ice,b6\bff9e5e7071886d86a24df40d79985,character/motion/lobby_action/pl_la_2294_2294centralgirl_f_caf.ice,88\befbe6faa339dee2236710426e8793,character/motion/lobby_action/pl_la_2294_2294centralgirl_f_base.ice,da\2d7d1aaa886e3feb5a0b1d7ca4830a,character/motion/lobby_action/pl_la_2294_2294centralgirl_f_vfx.ice,95\eb7ddf52fee26e4a4a48129a3a2952,
せんとらるっ！,CENTRAL!,,character/motion/lobby_action/pl_la_2294_2294centralgirl_f_hsi1_std.ice,3b\ce2e1d815e48589c8711622be68c05,character/motion/lobby_action/pl_la_2294_2294centralgirl_f_hsi1_cam.ice,27\dc5a6e94ffd59768ce422eb823f9a5,character/motion/lobby_action/pl_la_2294_2294centralgirl_f_hsi1_caf.ice,45\c922366d11ad026a157b9738cc22a9,character/motion/lobby_action/pl_la_2294_2294centralgirl_f_hsi1_base.ice,a2\a5b42dcfed421edde9e3a68251fa81,character/motion/lobby_action/pl_la_2294_2294centralgirl_f_vfx.ice,95\eb7ddf52fee26e4a4a48129a3a2952,
せんとらるっ！,CENTRAL!,,character/motion/lobby_action/pl_la_2294_2294centralgirl_f_hsi2_std.ice,6f\46fff5c9cf2c68366a8c3abce2d059,character/motion/lobby_action/pl_la_2294_2294centralgirl_f_hsi2_cam.ice,29\6435c7282d686999057370ef0891b9,character/motion/lobby_action/pl_la_2294_2294centralgirl_f_hsi2_caf.ice,f1\f10f8c3965a2bd0f05ff406a4f6db2,character/motion/lobby_action/pl_la_2294_2294centralgirl_f_hsi2_base.ice,21\7fc613c1f977d0c57cdc5ebdd99b8b,character/motion/lobby_action/pl_la_2294_2294centralgirl_f_vfx.ice,95\eb7ddf52fee26e4a4a48129a3a2952,
せんとらるっ！,CENTRAL!,,character/motion/lobby_action/pl_la_2294_2294centralgirl_f_hsi3_std.ice,11\40a43631d1fd44732088ba6bc15b47,character/motion/lobby_action/pl_la_2294_2294centralgirl_f_hsi3_cam.ice,38\e1c7fa8be41fee50e21fb6ccd573b6,character/motion/lobby_action/pl_la_2294_2294centralgirl_f_hsi3_caf.ice,3d\a3af238e2dcc9ddb89e72910e35ad1,character/motion/lobby_action/pl_la_2294_2294centralgirl_f_hsi3_base.ice,53\5e41d34ee7c9fc064ac1db354be710,character/motion/lobby_action/pl_la_2294_2294centralgirl_f_vfx.ice,95\eb7ddf52fee26e4a4a48129a3a2952,
ギフトボックス,Gift Box,giftbox,character/motion/lobby_action/pl_la_2274_2274present_m_std.ice,5f\ebcc41777d5ca35e00f19e7c18ea11,character/motion/lobby_action/pl_la_2274_2274present_m_cam.ice,44\dc60546f89643aa573636ef1982da4,character/motion/lobby_action/pl_la_2274_2274present_m_caf.ice,b1\bf2b0352b292085d00f2de7630ad50,character/motion/lobby_action/pl_la_2274_2274present_m_base.ice,4d\793fded5739632fe95b5a4f384e305,character/motion/lobby_action/pl_la_2274_2274present_m_vfx.ice,c7\d823ceff508b6dad4dd1696758bec1,
