JP Name,EN Name,Chat Command,PSO2 File,PSO2 Hash,Reboot Human,Reboot Human Hash,Reboot Cast Male, Reboot Cast Male Hash,Reboot Cast Female,Reboot Cast Female Hash,Reboot Fig,Reboot Fig Hash,PSO2 VFX,PSO2 VFX Hash,Reboot VFX,Reboot VFX Hash,Gender (Blank usually follows previous)
長杖／導具,Rod/Talis,,actor/lobby_action/pl_la_733_rodtls_f_hsi3.ice,b409aa0b0bf761353c33b3024ac4ffab,character/motion/lobby_action/pl_la_733_rodtls_f_hsi3_std.ice,19\8142ba985c3b71aa2233a2ca6553ba,character/motion/lobby_action/pl_la_733_rodtls_f_hsi3_cam.ice,9c\0be1b9e4de0a21ed01ed3d7efaaa48,character/motion/lobby_action/pl_la_733_rodtls_f_hsi3_caf.ice,4e\15dca11879ab584fef6b2385525519,character/motion/lobby_action/pl_la_733_rodtls_f_hsi3_base.ice,1d\96ce7f602950507bfd9174778b6d1b,actor/lobby_action/pl_la_733_rodtls_f_vfx.ice,7e060ab5b6fd8c5f8cc5c5acb074ae76,character/motion/lobby_action/pl_la_733_rodtls_f_vfx.ice,d6fc6215cc661b02add83336af8839b4,Female
長杖／導具,Rod/Talis,,actor/lobby_action/pl_la_733_rodtls_f_hsi3_pre.ice,5c2f6ce9a3f08f498221459d2424f553,character/motion/lobby_action/pl_la_733_rodtls_f_hsi3_pre_std.ice,,character/motion/lobby_action/pl_la_733_rodtls_f_hsi3_pre_cam.ice,,character/motion/lobby_action/pl_la_733_rodtls_f_hsi3_pre_caf.ice,,character/motion/lobby_action/pl_la_733_rodtls_f_hsi3_pre_base.ice,,actor/lobby_action/pl_la_733_rodtls_f_vfx.ice,7e060ab5b6fd8c5f8cc5c5acb074ae76,character/motion/lobby_action/pl_la_733_rodtls_f_vfx.ice,d6fc6215cc661b02add83336af8839b4,Female
蜘蛛,Spider,spider,actor/lobby_action/pl_la_928_spider_m.ice,7671dba0ae08faaddd2f61b65a6b233e,character/motion/lobby_action/pl_la_928_spider_m_std.ice,14\bad7d8ed33b3a912e477c0df9093a3,character/motion/lobby_action/pl_la_928_spider_m_cam.ice,f0\8f7b7f5180af0c06c901f4f7acc314,character/motion/lobby_action/pl_la_928_spider_m_caf.ice,59\5776ae34732f1ca1ac511aabda6ef1,character/motion/lobby_action/pl_la_928_spider_m_base.ice,0d\9cfebb04ea4cff5ae6aa1c7d4f9f21,actor/lobby_action/pl_la_928_spider_m_vfx.ice,be35c2fde3633f3d4ce60be71508f1b5,character/motion/lobby_action/pl_la_928_spider_m_vfx.ice,7b360dd84f6f86e0805e1b77bc562838,Male
蜘蛛,Spider,,actor/lobby_action/pl_la_928_spider_m_hsi1.ice,5972dae537132d3fad8ad564c99ffbfc,character/motion/lobby_action/pl_la_928_spider_m_hsi1_std.ice,8a\6fe470aa773608721ac1850e0c3254,character/motion/lobby_action/pl_la_928_spider_m_hsi1_cam.ice,4e\7fdb772ec60f20834a46fa0e198665,character/motion/lobby_action/pl_la_928_spider_m_hsi1_caf.ice,ba\ab390bcbdc26a8570362cea2ce1d48,character/motion/lobby_action/pl_la_928_spider_m_hsi1_base.ice,d8\d9b7fb0567d610f385f592385ea35c,actor/lobby_action/pl_la_928_spider_m_vfx.ice,be35c2fde3633f3d4ce60be71508f1b5,character/motion/lobby_action/pl_la_928_spider_m_vfx.ice,7b360dd84f6f86e0805e1b77bc562838,Male
蜘蛛,Spider,,actor/lobby_action/pl_la_928_spider_m_hsi1_pre.ice,ed550aa4f771511147510c93eea65dcc,character/motion/lobby_action/pl_la_928_spider_m_hsi1_pre_std.ice,,character/motion/lobby_action/pl_la_928_spider_m_hsi1_pre_cam.ice,,character/motion/lobby_action/pl_la_928_spider_m_hsi1_pre_caf.ice,,character/motion/lobby_action/pl_la_928_spider_m_hsi1_pre_base.ice,,actor/lobby_action/pl_la_928_spider_m_vfx.ice,be35c2fde3633f3d4ce60be71508f1b5,character/motion/lobby_action/pl_la_928_spider_m_vfx.ice,7b360dd84f6f86e0805e1b77bc562838,Male
蜘蛛,Spider,,actor/lobby_action/pl_la_928_spider_f.ice,0fb6a8644cad82886e5be3ed0a47c22e,character/motion/lobby_action/pl_la_928_spider_f_std.ice,a2\32c5585fb872d9a49f8042fda6cc30,character/motion/lobby_action/pl_la_928_spider_f_cam.ice,4a\10790aa750b6e322a917f713f92c03,character/motion/lobby_action/pl_la_928_spider_f_caf.ice,c4\b7a6788992db68ff1e8270dcd1b807,character/motion/lobby_action/pl_la_928_spider_f_base.ice,3e\de3974597786a659dba6dc11a06ff3,actor/lobby_action/pl_la_928_spider_f_vfx.ice,b8172ce84a51d9eba53f90559757e1b2,character/motion/lobby_action/pl_la_928_spider_f_vfx.ice,f5174678dbb9c8628e0a62a1bbab42dd,Female
蜘蛛,Spider,,actor/lobby_action/pl_la_928_spider_f_hsi1.ice,62642ceadbeb8a8e512873f5c34f6cd4,character/motion/lobby_action/pl_la_928_spider_f_hsi1_std.ice,ac\e68b3f6bc264bafe3132c5b1b9884d,character/motion/lobby_action/pl_la_928_spider_f_hsi1_cam.ice,1b\0ae81bca9845054ec0785f3fcae9d0,character/motion/lobby_action/pl_la_928_spider_f_hsi1_caf.ice,64\1a615e89521cfabe162db2c20751e8,character/motion/lobby_action/pl_la_928_spider_f_hsi1_base.ice,ad\690189c35bb2897e0e29af7d28e4fa,actor/lobby_action/pl_la_928_spider_f_vfx.ice,b8172ce84a51d9eba53f90559757e1b2,character/motion/lobby_action/pl_la_928_spider_f_vfx.ice,f5174678dbb9c8628e0a62a1bbab42dd,Female
蜘蛛,Spider,,actor/lobby_action/pl_la_928_spider_f_hsi2.ice,7d2da356622f6338c9acd3f0848a0019,character/motion/lobby_action/pl_la_928_spider_f_hsi2_std.ice,5d\36d5ae73d5ed7133655bfec858adb9,character/motion/lobby_action/pl_la_928_spider_f_hsi2_cam.ice,26\7708998757bc2ba6dcda379a486317,character/motion/lobby_action/pl_la_928_spider_f_hsi2_caf.ice,8c\be09db24c4f9634f269aaa024d938c,character/motion/lobby_action/pl_la_928_spider_f_hsi2_base.ice,8b\fd7312f167431880002ddd3051aaf8,actor/lobby_action/pl_la_928_spider_f_vfx.ice,b8172ce84a51d9eba53f90559757e1b2,character/motion/lobby_action/pl_la_928_spider_f_vfx.ice,f5174678dbb9c8628e0a62a1bbab42dd,Female
ＰＲポーズ４,PR Pose 4,PRpose4,actor/lobby_action/pl_la_556_556poseneta_m.ice,2be71e5f5f7af668c8792f51c70652c3,character/motion/lobby_action/pl_la_556_556poseneta_m_std.ice,ae\44f32fa6494289824bc27ad2d79e95,character/motion/lobby_action/pl_la_556_556poseneta_m_cam.ice,49\ded0f879dde711791795298ead9e1f,character/motion/lobby_action/pl_la_556_556poseneta_m_caf.ice,1e\69322f14f09feb42cfc724736acb9c,character/motion/lobby_action/pl_la_556_556poseneta_m_base.ice,7f\a70932eacfa753fa1f54f4e606e4cf,actor/lobby_action/,,character/motion/lobby_action/,8e70ab75b81851aa0bd4abdccd1848cc,Male
ＰＲポーズ４,PR Pose 4,,actor/lobby_action/pl_la_556_556poseneta_m_hsi1.ice,0e683aadb05b44ea46550af42b1fa9bd,character/motion/lobby_action/pl_la_556_556poseneta_m_hsi1_std.ice,9c\8e6fff433c060fb8636f8d89e9eec2,character/motion/lobby_action/pl_la_556_556poseneta_m_hsi1_cam.ice,d4\2ad74bbcee0820636741a44b849f52,character/motion/lobby_action/pl_la_556_556poseneta_m_hsi1_caf.ice,5d\823cdeb172b26bb9311b065a9cf9c0,character/motion/lobby_action/pl_la_556_556poseneta_m_hsi1_base.ice,a1\2b5f35de33f3758789d43ee4e50486,actor/lobby_action/,,character/motion/lobby_action/,8e70ab75b81851aa0bd4abdccd1848cc,Male
ＰＲポーズ４,PR Pose 4,,actor/lobby_action/pl_la_556_556poseneta_m_hsi2.ice,93130f7cf21847a093ce4df1de17440d,character/motion/lobby_action/pl_la_556_556poseneta_m_hsi2_std.ice,fc\ca22b43938589fdabdc3e7286265a5,character/motion/lobby_action/pl_la_556_556poseneta_m_hsi2_cam.ice,2d\942d96d65177e35faf24c163cb5e73,character/motion/lobby_action/pl_la_556_556poseneta_m_hsi2_caf.ice,e8\3c1072041b2825ef8a2f817511ab9c,character/motion/lobby_action/pl_la_556_556poseneta_m_hsi2_base.ice,9d\bd47d586cc3730bf6ec79bd9f2079c,actor/lobby_action/,,character/motion/lobby_action/,8e70ab75b81851aa0bd4abdccd1848cc,Male
ＰＲポーズ４,PR Pose 4,,actor/lobby_action/pl_la_556_556poseneta_f.ice,0c28fbee99edd57c18f2688cb50d0cc4,character/motion/lobby_action/pl_la_556_556poseneta_f_std.ice,a8\f0db1fc8345ced8209c2dd53ffd5d7,character/motion/lobby_action/pl_la_556_556poseneta_f_cam.ice,ec\b5e2c71f48b854051651045ac4a8e9,character/motion/lobby_action/pl_la_556_556poseneta_f_caf.ice,12\d4b0db0eb1782de5161e42816513f3,character/motion/lobby_action/pl_la_556_556poseneta_f_base.ice,c9\452c7be7104ddb5bfcc18ff3afd0a0,actor/lobby_action/,,character/motion/lobby_action/,8e70ab75b81851aa0bd4abdccd1848cc,Female
ＰＲポーズ４,PR Pose 4,,actor/lobby_action/pl_la_556_556poseneta_f_hsi1.ice,8956d9dc5853dc7ca64e3b2c48b17988,character/motion/lobby_action/pl_la_556_556poseneta_f_hsi1_std.ice,ce\2deb6f243ebe87debfea6725ecf939,character/motion/lobby_action/pl_la_556_556poseneta_f_hsi1_cam.ice,13\fa0c72d4d8f1ed0b0c106f4b78e9cf,character/motion/lobby_action/pl_la_556_556poseneta_f_hsi1_caf.ice,fe\aed14f2dc75d74b73726468ea5cb58,character/motion/lobby_action/pl_la_556_556poseneta_f_hsi1_base.ice,0c\30ec7bec122d74397126cf62739e10,actor/lobby_action/,,character/motion/lobby_action/,8e70ab75b81851aa0bd4abdccd1848cc,Female
ＰＲポーズ４,PR Pose 4,,actor/lobby_action/pl_la_556_556poseneta_f_hsi2.ice,8b1002e036e09fb5d2c7774891e70f92,character/motion/lobby_action/pl_la_556_556poseneta_f_hsi2_std.ice,62\2c2d37790601e5e93f5e3efb1ea27d,character/motion/lobby_action/pl_la_556_556poseneta_f_hsi2_cam.ice,d4\7e46f0601c9a34e2383769d6f2f604,character/motion/lobby_action/pl_la_556_556poseneta_f_hsi2_caf.ice,d0\598589bc70a459146d73f9ac3c3425,character/motion/lobby_action/pl_la_556_556poseneta_f_hsi2_base.ice,68\55eca09b9a3f646fb31b06d58e27fa,actor/lobby_action/,,character/motion/lobby_action/,8e70ab75b81851aa0bd4abdccd1848cc,Female
時計ポーズ２,Clock Pose 2,clockpose2,actor/lobby_action/pl_la_850_850clockpose_m.ice,cd4b086da9a6ceb02dae6c2b468499e6,character/motion/lobby_action/pl_la_850_850clockpose_m_std.ice,69\37695bf0c7f059d416b04108809758,character/motion/lobby_action/pl_la_850_850clockpose_m_cam.ice,12\a14d6a3f5abfe237c8ffece3b72626,character/motion/lobby_action/pl_la_850_850clockpose_m_caf.ice,2f\03a9a01bb4cb949eac87af13485f03,character/motion/lobby_action/pl_la_850_850clockpose_m_base.ice,ef\254e634b5ef6403bdd58b910853168,actor/lobby_action/pl_la_850_850clockpose_f_vfx.ice,041a7b979f31c23358579e47ebb4eb51,character/motion/lobby_action/pl_la_850_850clockpose_f_vfx.ice,8e9da7d5b6895c31db66be678bae7007,Male
時計ポーズ２,Clock Pose 2,,actor/lobby_action/pl_la_850_850clockpose_m_hsi1.ice,02ce06b0a367d086c82614b22e64e74a,character/motion/lobby_action/pl_la_850_850clockpose_m_hsi1_std.ice,6f\3e4d541ee5e4c109b091cda6506c07,character/motion/lobby_action/pl_la_850_850clockpose_m_hsi1_cam.ice,e2\587ac8eb39fc016a73676ffb4e90e4,character/motion/lobby_action/pl_la_850_850clockpose_m_hsi1_caf.ice,1f\dbead3dc415857e14b4f60421b81d4,character/motion/lobby_action/pl_la_850_850clockpose_m_hsi1_base.ice,df\15af7168dd957ea5bd26eac2bc982e,actor/lobby_action/pl_la_850_850clockpose_f_vfx.ice,041a7b979f31c23358579e47ebb4eb51,character/motion/lobby_action/pl_la_850_850clockpose_f_vfx.ice,8e9da7d5b6895c31db66be678bae7007,Male
時計ポーズ２,Clock Pose 2,,actor/lobby_action/pl_la_850_850clockpose_m_hsi2.ice,99e730eb8750ad08c3b9d98105311ca8,character/motion/lobby_action/pl_la_850_850clockpose_m_hsi2_std.ice,a9\5ca1a40acf25f8d069fd2b80befab3,character/motion/lobby_action/pl_la_850_850clockpose_m_hsi2_cam.ice,a1\917f44673f17e6712fc0772eebff38,character/motion/lobby_action/pl_la_850_850clockpose_m_hsi2_caf.ice,78\99636eb7bdb1b686d7be1b5514e7b0,character/motion/lobby_action/pl_la_850_850clockpose_m_hsi2_base.ice,14\ee4795be55f92da3b1b24b6147368c,actor/lobby_action/pl_la_850_850clockpose_f_vfx.ice,041a7b979f31c23358579e47ebb4eb51,character/motion/lobby_action/pl_la_850_850clockpose_f_vfx.ice,8e9da7d5b6895c31db66be678bae7007,Male
時計ポーズ２,Clock Pose 2,,actor/lobby_action/pl_la_850_850clockpose_f.ice,e5f1c9c536bacd8cb263ee8a8a8ceff9,character/motion/lobby_action/pl_la_850_850clockpose_f_std.ice,40\00dcb78c67aaaadef42d03ab25bea2,character/motion/lobby_action/pl_la_850_850clockpose_f_cam.ice,b8\2c0c826381a2d634fd5f8b6b57acac,character/motion/lobby_action/pl_la_850_850clockpose_f_caf.ice,70\51a1660452c94ced119b6868b24e84,character/motion/lobby_action/pl_la_850_850clockpose_f_base.ice,bd\a5da85586a50f0c937f6b9e2c73db8,actor/lobby_action/pl_la_850_850clockpose_f_vfx.ice,041a7b979f31c23358579e47ebb4eb51,character/motion/lobby_action/pl_la_850_850clockpose_f_vfx.ice,8e9da7d5b6895c31db66be678bae7007,Female
時計ポーズ２,Clock Pose 2,,actor/lobby_action/pl_la_850_850clockpose_f_hsi1.ice,11f24b36ee511c73bb7407b55e7f5eef,character/motion/lobby_action/pl_la_850_850clockpose_f_hsi1_std.ice,20\b81f7d9f91874847f6c1066e2d4ef1,character/motion/lobby_action/pl_la_850_850clockpose_f_hsi1_cam.ice,0a\3f4a54843b60e088d9a97f79aaf021,character/motion/lobby_action/pl_la_850_850clockpose_f_hsi1_caf.ice,10\fe9f16cf0bc8f026c4be460fa4e928,character/motion/lobby_action/pl_la_850_850clockpose_f_hsi1_base.ice,a3\94694dec702c019c8a680df29b977d,actor/lobby_action/pl_la_850_850clockpose_f_vfx.ice,041a7b979f31c23358579e47ebb4eb51,character/motion/lobby_action/pl_la_850_850clockpose_f_vfx.ice,8e9da7d5b6895c31db66be678bae7007,Female
時計ポーズ２,Clock Pose 2,,actor/lobby_action/pl_la_850_850clockpose_f_hsi2.ice,854d86f1da5abc8a48f015d1ea484b91,character/motion/lobby_action/pl_la_850_850clockpose_f_hsi2_std.ice,50\e33928aaf21acd45c77952d8c2e295,character/motion/lobby_action/pl_la_850_850clockpose_f_hsi2_cam.ice,19\c24b7c9fcddbf544c82496157c7318,character/motion/lobby_action/pl_la_850_850clockpose_f_hsi2_caf.ice,a0\c27eacb73419f9f61fc3a79d4b7809,character/motion/lobby_action/pl_la_850_850clockpose_f_hsi2_base.ice,64\aa8f29dd7dd8f35a542ebc9a97e645,actor/lobby_action/pl_la_850_850clockpose_f_vfx.ice,041a7b979f31c23358579e47ebb4eb51,character/motion/lobby_action/pl_la_850_850clockpose_f_vfx.ice,8e9da7d5b6895c31db66be678bae7007,Female
ソードスキル,Sword Skill,swordskill,actor/lobby_action/pl_la_908_october_m.ice,43ca6003edcab2040f7a99abeb50fac9,character/motion/lobby_action/pl_la_908_october_m_std.ice,14\303093306f1a4d48f9fe1594a1a60a,character/motion/lobby_action/pl_la_908_october_m_cam.ice,8f\0e58ff3b7f126e27e59d8d0146b69c,character/motion/lobby_action/pl_la_908_october_m_caf.ice,af\10b0e742aaaae74043b2b573482f5b,character/motion/lobby_action/pl_la_908_october_m_base.ice,5b\cd94e0b9329274677faa812fcb27bf,actor/lobby_action/pl_la_908_october_m_vfx.ice,11c73ee3a171f06b7b02fad796ecbefa,character/motion/lobby_action/pl_la_908_october_m_vfx.ice,919f32ae9e4a04ad6ffa1755eeb1e312,Male
ソードスキル,Sword Skill,,actor/lobby_action/pl_la_908_october_f.ice,d5dce6f5b00956d54d9883ef8a2d9733,character/motion/lobby_action/pl_la_908_october_f_std.ice,dc\58c05112a422b880a46eb247a3dde6,character/motion/lobby_action/pl_la_908_october_f_cam.ice,73\05d2735acb23522d9e9a6e787350cb,character/motion/lobby_action/pl_la_908_october_f_caf.ice,99\31a061d5b683cb7046b2e685722128,character/motion/lobby_action/pl_la_908_october_f_base.ice,fe\c6eafab617632d28446fd4dfd0da98,actor/lobby_action/pl_la_908_october_f_vfx.ice,565cfbfb25de7e9d5d1c90a4dff8fb81,character/motion/lobby_action/pl_la_908_october_f_vfx.ice,8d22610136939b0960ce0ed4f8176a9e,Female
箒で飛ぶ,Broom Flight,broom,actor/lobby_action/pl_la_731_rodfly_m.ice,0116bfa88f68bf2044d5291ab7a6fdd5,character/motion/lobby_action/pl_la_731_rodfly_m_std.ice,6e\5d80ecea0f3b0d90ee7c03b35513fa,character/motion/lobby_action/pl_la_731_rodfly_m_cam.ice,48\e3eb9d61377de79823ce1d63177768,character/motion/lobby_action/pl_la_731_rodfly_m_caf.ice,03\bb81c96bdb44fb84cc37206a826bbf,character/motion/lobby_action/pl_la_731_rodfly_m_base.ice,d1\45faf248042f91e6ef535b8e83f51f,actor/lobby_action/pl_la_731_rodfly_f_vfx.ice,c01602a777cd78f7370112d1c0720300,character/motion/lobby_action/pl_la_731_rodfly_f_vfx.ice,6e311416e57d46a3e071cc6ebeaf431a,Male
箒で飛ぶ,Broom Flight,,actor/lobby_action/pl_la_731_rodfly_m_hsif.ice,9ff85c36680374eb3fecdaa0bdb7ee5b,character/motion/lobby_action/pl_la_731_rodfly_m_hsif_std.ice,55\261a81286b0d6fd9ed33adb6b0c4af,character/motion/lobby_action/pl_la_731_rodfly_m_hsif_cam.ice,e4\0af72b307e69aaa686a614f43f81cc,character/motion/lobby_action/pl_la_731_rodfly_m_hsif_caf.ice,02\b2cee9898415618f82286f1e05a0ab,character/motion/lobby_action/pl_la_731_rodfly_m_hsif_base.ice,49\4a989e84f23d1c2989156948b82183,actor/lobby_action/pl_la_731_rodfly_f_vfx.ice,c01602a777cd78f7370112d1c0720300,character/motion/lobby_action/pl_la_731_rodfly_f_vfx.ice,6e311416e57d46a3e071cc6ebeaf431a,Male
箒で飛ぶ,Broom Flight,,actor/lobby_action/pl_la_731_rodfly_m_hsib.ice,16ed953a6ee5114cbc5352e3692006d0,character/motion/lobby_action/pl_la_731_rodfly_m_hsib_std.ice,07\bc3e14622ac75058b175d7c8ca2ac9,character/motion/lobby_action/pl_la_731_rodfly_m_hsib_cam.ice,39\438ce5a982c0fd04bfa5595eb12dd5,character/motion/lobby_action/pl_la_731_rodfly_m_hsib_caf.ice,08\fafc1f54e7e1ed1b3294f459cb2d51,character/motion/lobby_action/pl_la_731_rodfly_m_hsib_base.ice,c7\ee5675fbe9f10f94f0da739c87b95d,actor/lobby_action/pl_la_731_rodfly_f_vfx.ice,c01602a777cd78f7370112d1c0720300,character/motion/lobby_action/pl_la_731_rodfly_f_vfx.ice,6e311416e57d46a3e071cc6ebeaf431a,Male
箒で飛ぶ,Broom Flight,,actor/lobby_action/pl_la_731_rodfly_m_hsil.ice,6902d98e054bde1d113751b26ba9e5a1,character/motion/lobby_action/pl_la_731_rodfly_m_hsil_std.ice,5d\27343145ea0eb8cc6c6d8bd4914c3f,character/motion/lobby_action/pl_la_731_rodfly_m_hsil_cam.ice,7b\73af0c7bef90bbf9772c993c0132b3,character/motion/lobby_action/pl_la_731_rodfly_m_hsil_caf.ice,f9\26325720fc70a27d3bd1eec5fe9ac8,character/motion/lobby_action/pl_la_731_rodfly_m_hsil_base.ice,ad\3b0addbd0a856562c401f4dc62c377,actor/lobby_action/pl_la_731_rodfly_f_vfx.ice,c01602a777cd78f7370112d1c0720300,character/motion/lobby_action/pl_la_731_rodfly_f_vfx.ice,6e311416e57d46a3e071cc6ebeaf431a,Male
箒で飛ぶ,Broom Flight,,actor/lobby_action/pl_la_731_rodfly_m_hsir.ice,c458302a2931c626c208fb375d05587a,character/motion/lobby_action/pl_la_731_rodfly_m_hsir_std.ice,91\4a9b999de9c6f3f3c42d5d9f1d9c32,character/motion/lobby_action/pl_la_731_rodfly_m_hsir_cam.ice,4b\131762f8ed12252f564fc4ff1bc98f,character/motion/lobby_action/pl_la_731_rodfly_m_hsir_caf.ice,2f\54d97f47a5662e050c1b64c4f2a570,character/motion/lobby_action/pl_la_731_rodfly_m_hsir_base.ice,b4\7455f8a14f3e767bcc7b11ea49e95f,actor/lobby_action/pl_la_731_rodfly_f_vfx.ice,c01602a777cd78f7370112d1c0720300,character/motion/lobby_action/pl_la_731_rodfly_f_vfx.ice,6e311416e57d46a3e071cc6ebeaf431a,Male
箒で飛ぶ,Broom Flight,,actor/lobby_action/pl_la_731_rodfly_f.ice,caaaa02a5f42b7c5ff0d402c3a939342,character/motion/lobby_action/pl_la_731_rodfly_f_std.ice,27\0e7dfc5eb8d2e2acc09794ae29c4b0,character/motion/lobby_action/pl_la_731_rodfly_f_cam.ice,de\51e97eca1b2e37e39137d0ef8a54a2,character/motion/lobby_action/pl_la_731_rodfly_f_caf.ice,08\7d740f309cce84803ac099f88b92d2,character/motion/lobby_action/pl_la_731_rodfly_f_base.ice,41\b171373e5e5290bdf5ae973010788a,actor/lobby_action/pl_la_731_rodfly_f_vfx.ice,c01602a777cd78f7370112d1c0720300,character/motion/lobby_action/pl_la_731_rodfly_f_vfx.ice,6e311416e57d46a3e071cc6ebeaf431a,Female
箒で飛ぶ,Broom Flight,,actor/lobby_action/pl_la_731_rodfly_f_hsif.ice,9459c4fb0f81de734129ba5857bccd5f,character/motion/lobby_action/pl_la_731_rodfly_f_hsif_std.ice,98\4a0eba0d50c96e48ac0d923767e246,character/motion/lobby_action/pl_la_731_rodfly_f_hsif_cam.ice,4d\2f298ffe12361e0da599a12615b256,character/motion/lobby_action/pl_la_731_rodfly_f_hsif_caf.ice,e5\f782dd4d7dc919e27759320cd48d9d,character/motion/lobby_action/pl_la_731_rodfly_f_hsif_base.ice,76\fc65eb80680fec13df75df576d2f09,actor/lobby_action/pl_la_731_rodfly_f_vfx.ice,c01602a777cd78f7370112d1c0720300,character/motion/lobby_action/pl_la_731_rodfly_f_vfx.ice,6e311416e57d46a3e071cc6ebeaf431a,Female
箒で飛ぶ,Broom Flight,,actor/lobby_action/pl_la_731_rodfly_f_hsib.ice,5bc67ebf87f4687a2dff767ae0c62c6c,character/motion/lobby_action/pl_la_731_rodfly_f_hsib_std.ice,be\2eae4ef07f3a93cfa015b2cf68245f,character/motion/lobby_action/pl_la_731_rodfly_f_hsib_cam.ice,f3\45284c6100b30abca20bb4eeef6580,character/motion/lobby_action/pl_la_731_rodfly_f_hsib_caf.ice,38\dc17778d15e5fa9798145770b191c1,character/motion/lobby_action/pl_la_731_rodfly_f_hsib_base.ice,f9\3e09ddfcf911871568fb15ad6ba340,actor/lobby_action/pl_la_731_rodfly_f_vfx.ice,c01602a777cd78f7370112d1c0720300,character/motion/lobby_action/pl_la_731_rodfly_f_vfx.ice,6e311416e57d46a3e071cc6ebeaf431a,Female
箒で飛ぶ,Broom Flight,,actor/lobby_action/pl_la_731_rodfly_f_hsil.ice,12228e5888522385da43408b6d175ff4,character/motion/lobby_action/pl_la_731_rodfly_f_hsil_std.ice,b5\48413195b9b3e54f9f61880b509df1,character/motion/lobby_action/pl_la_731_rodfly_f_hsil_cam.ice,ac\84407fb6d3ac4ae284a645bddded4b,character/motion/lobby_action/pl_la_731_rodfly_f_hsil_caf.ice,6f\2feba8fd1ffa1e3d78776d096ecd02,character/motion/lobby_action/pl_la_731_rodfly_f_hsil_base.ice,9b\fc5b22dfe46891a5cb5e65d5337bf7,actor/lobby_action/pl_la_731_rodfly_f_vfx.ice,c01602a777cd78f7370112d1c0720300,character/motion/lobby_action/pl_la_731_rodfly_f_vfx.ice,6e311416e57d46a3e071cc6ebeaf431a,Female
箒で飛ぶ,Broom Flight,,actor/lobby_action/pl_la_731_rodfly_f_hsir.ice,2e83d9a00da2bb54395a36eb5cb5b3b8,character/motion/lobby_action/pl_la_731_rodfly_f_hsir_std.ice,1e\2a89d34d70a974e8e3f2583ec98b92,character/motion/lobby_action/pl_la_731_rodfly_f_hsir_cam.ice,df\1128b6effb7594df05bc5d9b428f83,character/motion/lobby_action/pl_la_731_rodfly_f_hsir_caf.ice,7c\9de4e339674e1b9aa56ce17e382d0e,character/motion/lobby_action/pl_la_731_rodfly_f_hsir_base.ice,d3\efbb7680536bafe88f42878633ba15,actor/lobby_action/pl_la_731_rodfly_f_vfx.ice,c01602a777cd78f7370112d1c0720300,character/motion/lobby_action/pl_la_731_rodfly_f_vfx.ice,6e311416e57d46a3e071cc6ebeaf431a,Female
腕を組む２,Cross Arms 2,foldarms2,actor/lobby_action/pl_la_590_udekumi_m.ice,a8603b2eb83d5f6a1f146eb62813431e,character/motion/lobby_action/pl_la_590_udekumi_m_std.ice,e4\44ba8d7b2e062d942b7875837f4c75,character/motion/lobby_action/pl_la_590_udekumi_m_cam.ice,39\25e238118c78b3c8ebeb8c494d1b52,character/motion/lobby_action/pl_la_590_udekumi_m_caf.ice,41\7c0dfe74eece867c24d04234dddec1,character/motion/lobby_action/pl_la_590_udekumi_m_base.ice,8c\1228a6ed70ff188426c847494e1367,actor/lobby_action/,,character/motion/lobby_action/,8e70ab75b81851aa0bd4abdccd1848cc,Male
腕を組む２,Cross Arms 2,,actor/lobby_action/pl_la_590_udekumi_m_hsi1.ice,46c57b908ebf1038aa3170436613ae9e,character/motion/lobby_action/pl_la_590_udekumi_m_hsi1_std.ice,f4\ba0cec9263e0ff1df6ed62c51ebfc8,character/motion/lobby_action/pl_la_590_udekumi_m_hsi1_cam.ice,eb\ad6d170cf36b327a032776263875eb,character/motion/lobby_action/pl_la_590_udekumi_m_hsi1_caf.ice,8e\3fa4015c5028336fa2b701f21d600d,character/motion/lobby_action/pl_la_590_udekumi_m_hsi1_base.ice,ce\1c0642fa7ac59e738db8da8e968108,actor/lobby_action/,,character/motion/lobby_action/,8e70ab75b81851aa0bd4abdccd1848cc,Male
腕を組む２,Cross Arms 2,,actor/lobby_action/pl_la_590_udekumi_m_hsi2.ice,3e5c58957c8278c20fb558988a554475,character/motion/lobby_action/pl_la_590_udekumi_m_hsi2_std.ice,e4\f3f76bc70adf460b9a1243388535c0,character/motion/lobby_action/pl_la_590_udekumi_m_hsi2_cam.ice,eb\53261c3da3e76f704f044d032c4a16,character/motion/lobby_action/pl_la_590_udekumi_m_hsi2_caf.ice,b8\f5422dae35e8423714e420fc5b7f98,character/motion/lobby_action/pl_la_590_udekumi_m_hsi2_base.ice,15\8febcbfe26321419c81852a5e9b8a8,actor/lobby_action/,,character/motion/lobby_action/,8e70ab75b81851aa0bd4abdccd1848cc,Male
