Japanese Name,English Name,Id,Icon,Normal Quality,High Quality,Bone 1,Bone 2,Bone 3,Bone 4,Bone 5,Bone 6,Bone 7,Bone 8,Bone 9,Bone 10,Bone 11,Bone 12,Bone 13,Bone 14,Bone 15,Bone 16,Effect Name
目尻盛りまつげ　茶,Full Outer Lashes: Brown,29611,aec26be618b9ef656a3683577bc5f106,e331932b1ca7e958b77678e5c679c455,,head,head,head,,,root,pos_l,pos_r,,,,,,,,,
目尻盛りまつげ　紺,Full Outer Lashes: Navy,29612,23ec2a7d577d8b06cb8edf796e9f6efa,303a3b9201b8a7e970bf18ce4601e852,,head,head,head,,,root,pos_l,pos_r,,,,,,,,,
目尻盛りまつげ　白,Full Outer Lashes: White,29613,1179198003e27eed52564e94f82d5082,6317197086e45d935cb57066a4981648,,head,head,head,,,root,pos_l,pos_r,,,,,,,,,
うさ耳フード　白,Bunny Ears Hood: White,29620,291cab4c9c64fdf874377b1c1c10a645,f7a6a91e2f7dfbdd890dad33a79fb38e,,head2,headtop_efhd,,,,root,ac_headtop,,,,,,,,,,
うさ耳フード　桃,Bunny Ears Hood: Pink,29621,3c74212ac57b2e659c4ad4243d77f3e7,03cee33cec2b8f4bd97d82fae1d742ad,,head2,headtop_efhd,,,,root,ac_headtop,,,,,,,,,,
うさ耳フード　黒,Bunny Ears Hood: Black,29622,155fd7169c77a69fbf76aa1652681438,b1d707557ce70c6af2610a0c6f0f31d8,,head2,headtop_efhd,,,,root,ac_headtop,,,,,,,,,,
うさ耳フード　赤,Bunny Ears Hood: Red,29623,edc3f3699654cfd73a970c172c4b1a87,c1d3f0ed6284bda1d67b7559c200fbba,,head2,headtop_efhd,,,,root,ac_headtop,,,,,,,,,,
フロートブック,Floating Book,29630,e9bea51cb89fb4e587ee7b7924f4c46e,4a8a46b5ee83cfc89222cabc4908e232,,spine2,,,,,root,,,,,,,,,,,
クリスタルウィング　紫,Crystal Wings: Purple,29640,e8332c7404aa02f1784d43d259c22aeb,5b6884bad8520b31726bd643485aa606,,spine2,spine2,,,,root,pos_l,,,,,,,,,,
クリスタルウィング　桃,Crystal Wings: Pink,29641,7be2344fee9adef21d55a79b705b5d6b,abf012cae67cfd7279eb59ad52acb416,,spine2,spine2,,,,root,pos_l,,,,,,,,,,
クリスタルウィング　緑,Crystal Wings: Green,29642,f8efacfc5d9c22bddcf9bb0dae52d067,45c2512e38b577a3aed39324c9d26a97,,spine2,spine2,,,,root,pos_l,,,,,,,,,,
シグナルウィング　青,Signal Wings: Blue,29650,c6de34fff5f15f6aa325874d48ff5e7d,0ecf6b4cfe41487abe6b42dadcb41472,,spine2,spine2,,,,root,pos_l,,,,,,,,,,
シグナルウィング　白,Signal Wings: White,29651,5a0c7e05e1a78e8b1912c5dcf937da2b,2a51a75420f40a7517e5295119e8be5f,,spine2,spine2,,,,root,pos_l,,,,,,,,,,
シグナルウィング　赤,Signal Wings: Red,29652,214fda710d30c50f058981e1d256b482,8807bdcdb7ac73bc46fcaf8b4b290d15,,spine2,spine2,,,,root,pos_l,,,,,,,,,,
シグナルウィング　紫,Signal Wings: Purple,29653,379ce039635b7c0cd246b0171ba98590,10d7464892b7114b07b1755c14a05d74,,spine2,spine2,,,,root,pos_l,,,,,,,,,,
ワイヤーバタフライＡ,Wireframe Butterfly A,29660,f7c0980cf40e3c8d82e21aa316247513,c6d6d3feb29997e3f8d192b9b5b1ed86,,body_root,,,,,root,,,,,,,,,,,
ワイヤーバタフライＢ,Wireframe Butterfly B,29661,dec44a00183540ae24fd83ccb183367b,729e8438cf705bd79c9f86a9b1a91b4b,,body_root,,,,,root,,,,,,,,,,,
戦国風肩鎧Ｌ　Ａ,Sengoku Shldr Plate L A,29670,ba2b00d3cf829baab7b788ec104fb074,6b9900ce269753693cf932a275dc651b,,l_upperarm,,,,,root,,,,,,,,,,,
戦国風肩鎧Ｒ　Ａ,Sengoku Shldr Plate R A,29671,c6ffae061a55d1286d3f2d6460f9e2a0,9b4c536a4d2cb24e3098128a8e1def48,,r_upperarm,,,,,root,,,,,,,,,,,
戦国風肩鎧Ｌ　Ｂ,Sengoku Shldr Plate L B,29672,e6b13f983b5e2379d3ad4bd584cd39cb,200faa9582d2d9832d656b0af1b6dac1,,l_upperarm,,,,,root,,,,,,,,,,,
戦国風肩鎧Ｒ　Ｂ,Sengoku Shldr Plate R B,29673,96759fbac4eb86e46f8a1bf2df1195a0,42acabb5ac6ec89304423be8b2b625e1,,r_upperarm,,,,,root,,,,,,,,,,,
戦国風肩鎧Ｌ　Ｃ,Sengoku Shldr Plate L C,29674,cdf730ec255ac3e68845023b94911bda,d033e31dea6c0a4edf8fb2df5a6ea48e,,l_upperarm,,,,,root,,,,,,,,,,,
戦国風肩鎧Ｒ　Ｃ,Sengoku Shldr Plate R C,29675,2ef8c9e06cefc303b24d40c481dbdbe4,54bb6a0cf37298c2609594405552df0c,,r_upperarm,,,,,root,,,,,,,,,,,
ローファー　黒,Loafers: Black,29680,c1bdd7c8b80eaadb46e2a81857f7e05d,6db1ea5c71ffef1298f57533cc9e6e7f,,hip,r_foot_effr,l_foot_effl,,,root,acr_foot,acl_foot,,,,,,,,,
ローファー　茶,Loafers: Brown,29681,6e9e12ba94e204b81177d9af653298e4,43e980a0d0933cc9bd6ffb8ab93a7541,,hip,r_foot_effr,l_foot_effl,,,root,acr_foot,acl_foot,,,,,,,,,
ローファー　白,Loafers: White,29682,f202e702148de356631766d07741625d,11c0360154f89e213e88a3a5d6e43385,,hip,r_foot_effr,l_foot_effl,,,root,acr_foot,acl_foot,,,,,,,,,
レースリボンＬ　赤,Lace Ribbon L: Red,29690,926f6340d6ec5eee4727b3271e28d53e,d8ee4fc35abfd9a6e4a74d52c3df21b5,,head,,,,,root,,,,,,,,,,,
レースリボンＲ　赤,Lace Ribbon R: Red,29691,f3037df4e98a671a1bbcfb48fac568e5,115d634d417c7bada93dca15840bb851,,head,,,,,root,,,,,,,,,,,
レースリボンＬ　白,Lace Ribbon L: White,29692,a593693ce51c3fa0b87c60f280b32a6c,7aeead88103236fb3b5fd86fcc0116b5,,head,,,,,root,,,,,,,,,,,
レースリボンＲ　白,Lace Ribbon R: White,29693,0aa57d77e1a26b9d773fb8ab8ad89221,e4b56cd82657659bb0f865b57fa2cba4,,head,,,,,root,,,,,,,,,,,
レースリボンＬ　青,Lace Ribbon L: Blue,29694,4409e98cf2b9d67d17fe3605e14d41f8,62828303fc142bde4a0c66b5db75a216,,head,,,,,root,,,,,,,,,,,
レースリボンＲ　青,Lace Ribbon R: Blue,29695,6325bdaa0085fadb68d7ecf822d45b90,cbbb3ac3bf20c41e336a780295a8589e,,head,,,,,root,,,,,,,,,,,
レースリボンＬ　紫,Lace Ribbon L: Purple,29696,45403e79e56fd70d8c0838f535a3911d,cd43ab5803edce3b1a91d698829efd80,,head,,,,,root,,,,,,,,,,,
レースリボンＲ　紫,Lace Ribbon R: Purple,29697,2b88f81e9d948d2494904bfd976a05cb,8a2673c86f6d7f8e353f8f88f05ea72a,,head,,,,,root,,,,,,,,,,,
クリアシールドＬ　青,Clear Shield L: Blue,29700,cbc170db7d755ba05b7314ed02a0fb13,1ad6cc787deea87c0b037ad4a171a84d,,l_upperarm,,,,,root,,,,,,,,,,,
クリアシールドＲ　青,Clear Shield R: Blue,29701,3778101c86ff11b0bdec9e2861b5f413,724ebd324f7169e77337fb435936cc86,,r_upperarm,,,,,root,,,,,,,,,,,
クリアシールドＬ　赤,Clear Shield L: Red,29702,0b7b0e7fc3c7648f43d4a84f475e4779,ac0194b20f74d9c741539beea34fc120,,l_upperarm,,,,,root,,,,,,,,,,,
クリアシールドＲ　赤,Clear Shield R: Red,29703,d7b979a2ac97d5b0038f75a836c9ba33,31ecfddef412fce67e7eeebfc2e6ec55,,r_upperarm,,,,,root,,,,,,,,,,,
クリアシールドＬ　紫,Clear Shield L: Purple,29704,28040c81ce6aa143941185c409e39515,0100965da01c10a4b4da97113c8310d5,,l_upperarm,,,,,root,,,,,,,,,,,
クリアシールドＲ　紫,Clear Shield R: Purple,29705,8d3b660a858dde7c9ea3811339ec8e85,f044963533de45b65d8e7bcc699f32f9,,r_upperarm,,,,,root,,,,,,,,,,,
クリアシールドＬ　黄,Clear Shield L: Yellow,29706,2b9046f7261f8197d09376a40ba07723,695bd1f2ec43687610f05b1f9d956e6c,,l_upperarm,,,,,root,,,,,,,,,,,
クリアシールドＲ　黄,Clear Shield R: Yellow,29707,7ed3a39eae3c8b00c24f6c9cec0dd757,a3e7570ff49ad93fe6a47689cbe17089,,r_upperarm,,,,,root,,,,,,,,,,,
ゲザングピアス,Gesang Earrings,29710,3b71a33135151ee03926ee362c41987d,f4914e9d1d574596577b634cb3dac43b,,head2,head2,,,,root,pos_l,,,,,,,,,,
サークルキーボード　青,Circular Keyboard: Blue,29720,3f1d12fe666750e355a3aed1da3cb3c3,605bc430931d50008af5b0d6e48aeaf3,,spine2,,,,,root,,,,,,,,,,,
サークルキーボード　桃,Circular Keyboard: Pink,29721,34481e7a51394084906d3166523c3f04,05333b2954416714f98418ef9a0be3cc,,spine2,,,,,root,,,,,,,,,,,
サークルキーボード　緑,Circular Keyboard: Green,29722,73401255b6c3012186dd30f17c717eb2,39ae3d78252fc44f757f75e6399afaf6,,spine2,,,,,root,,,,,,,,,,,
くわえチョコバナナ,Bite-o'-Choco-Banana,29730,ad165aa9b18dab6597722dfb7f9b9fab,3040244a8402917ece974ebd9813edd0,,head2,mouthattach,,,,root,ac_mouthattach,,,,,,,,,,
くわえチョコバナナ　白,Bite-o'-Choco-Banana: White,29731,72514d19d3b8532d98a195fc7ab8fb71,8a09ec33739bffb0179e616b0d8b71cc,,head2,mouthattach,,,,root,ac_mouthattach,,,,,,,,,,
くわえチョコバナナ　苺,Bite-o'-Choco-Banana: Sbry,29732,69a79068a4cf216e809e2a35b0d9fdf0,a80779aeee014e7ad69834e7e74728be,,head2,mouthattach,,,,root,ac_mouthattach,,,,,,,,,,
マリンコサージュ,Marine Corsage,29740,0e7937d4a287998a4f22730d8ea92ce7,fdcf8b4a7e0ee9625920df487f41fce6,,head2,headtop_efhd,,,,root,ac_headtop,,,,,,,,,,
ポーチカヘアアクセ,Pochka Hair Ornament,29750,effbc37738bc7e2d94cdf94359b60ed3,c1ca43dde4c1a57f35a288ebdd16cc2e,,head2,headtop_efhd,headtop_efhd,,,root,pos_l,pos_r,,,,,,,,,
フルートヴェール,Fruit Veil,29760,45efe143fe1cfc5f4d854cf519bd63ae,f8234494d089e541ace4ea16b2c507e8,,head2,headtop_efhd,,,,root,ac_headtop,,,,,,,,,,
フルートリボン,Fruit Ribbon,29770,0ac240fb6d55359db044ef044fe7a56c,dda8a5fa6854bff8167d881bef79e303,,spine2,,,,,root,,,,,,,,,,,
フルートピアス,Fruit Earrings,29780,a98ee2fa600bf8b863f5e6c13a72f767,60177156eff36a48a801c64cbd53f53a,,head2,head2,,,,root,pos_l,,,,,,,,,,
バタフライウィング　紫,Butterfly Wings: Purple,29790,1efdf6e50751213e48619856e1509a9f,fd709cde9c6d40836d0ee3cb801a468f,,spine2,spine2,,,,root,pos_l,,,,,,,,,,
バタフライウィング　青,Butterfly Wings: Blue,29791,4040977b513c649c3417e0e60e367125,e3366dd248ece7e0f69151d0442bda7c,,spine2,spine2,,,,root,pos_l,,,,,,,,,,
バタフライウィング　赤,Butterfly Wings: Red,29792,d29d3f6352b77f31b4dfb38303b385d1,5e54d7b938d8055bc35526591a25f836,,spine2,spine2,,,,root,pos_l,,,,,,,,,,
ダークバタフライ　赤,Dark Butterfly: Red,29800,0f113a1462ab13721aa83acf497966c2,47bc61c638d5a3cc80f61c0d1811e743,,body_root,,,,,root,,,,,,,,,,,
ダークバタフライ　紫,Dark Butterfly: Purple,29801,7844fca3c7318f58d44d40521063bbc6,0a6ab13c386551d2d24102de1fc517d5,,body_root,,,,,root,,,,,,,,,,,
ダークバタフライ　青,Dark Butterfly: Blue,29802,813fe4927cd1c4454d79619b4070e886,b6063c18573859440ddc4e68accd295f,,body_root,,,,,root,,,,,,,,,,,
ラッピー水筒,Rappy Water Bottle,29810,4fb6b026cf2b4b9d2e6f5e3c3dde11b9,5da5be2a573bfe16140d2a7e5d5117a6,,hip,,,,,root,,,,,,,,,,,
ラブラッピー水筒,Love Rappy Water Bottle,29811,4fdcc21a2fe9fa1299f1c0242faa145e,6dab56836c95dcc8553fe037ad403146,,hip,,,,,root,,,,,,,,,,,
艶武巴角飾り,Glorious Crst Ornmnt Horn,29820,3c4d0d1e4177c263b9dfe439fe4e8a08,6ad6ee329c3c9bac1405e4077a620418,,head2,headtop_efhd,headtop_efhd,,,root,pos_l,pos_r,,,,,,,,,
艶武巴水引き,Glorious Crest Mizubiki,29830,8ef14c2df1950175af0474cdfd5a4a4b,1542cc072a576efef7398495d69f20bf,,head,,,,,root,,,,,,,,,,,
艶武巴喉輪,Glorious Crest Gorget,29840,71ff31132a7c4986a10b093b0d347b6e,9a6615433b7ddcaad2ccd9b8a31c8eb1,,spine2,,,,,root,,,,,,,,,,,
ビクシュラボンネット,Bixla Bonnet,29850,6be0b93bda5366a24edfda66f523aeb3,42c5da52f4a27308c0350cf038fd8f6b,,head2,headtop_efhd,,,,root,ac_headtop,,,,,,,,,,
ビクシュラ飾り刀,Bixla Decorative Katana,29860,3fc6d08fde236e80543206a898f42d67,e0577bce22f549bf44eb0750145043e7,,hip,,,,,root,,,,,,,,,,,
チェーンテイル,Chain Tail,29870,8a0838e2f068468c81dc0e546536ebc6,09cdf85012595e3450155b0f8b7978e3,,hip,,,,,root,,,,,,,,,,,
炎の角　赤,Infernal Horns: Red,29880,fc1fc8c8a7ec8b041fb90de67d614869,37d702964f2873cd504c8049ad85862a,,head2,headtop_efhd,headtop_efhd,,,root,pos_l,pos_r,,,,,,,,,
炎の角　紫,Infernal Horns: Purple,29881,3e017615f90eb02cd094d3147bbcc377,25a04f6ba29bbd322c50db2be32078aa,,head2,headtop_efhd,headtop_efhd,,,root,pos_l,pos_r,,,,,,,,,
ロングフェザーウィング　灰,Long Feather Wings: Gray,29890,4a1ba27346f7117d0fd44f1327c350ff,2c3a6df9f12cbe0c1974aaccef375ceb,,spine2,spine2,,,,root,pos_l,,,,,,,,,,
ロングフェザーウィング　桃,Long Feather Wings: Pink,29891,f96948f6ce3262e0d17714ac537de152,1c087e6968fc86fe8d039d1f3581c651,,spine2,spine2,,,,root,pos_l,,,,,,,,,,
ロングフェザーウィング　水,Long Feather Wings: Water,29892,577ee9f7b42fda06095bebf3da1dbc98,c1fe9d60507bb3beb52d6e686fa8f6b2,,spine2,spine2,,,,root,pos_l,,,,,,,,,,
ラッピーロリポリ,Rappy Roly-poly,29900,bb9c10ac6810ccb6a74970ba500c2b57,0259648e77985c6662da8d708355c001,,spine2,,,,,root,,,,,,,,,,,
ラブラッピーロリポリ,Love Rappy Roly-poly,29901,80d8876ebb5b3446bac35f38eecd97cb,9a9520c9ee09e58b81a893a1cf5c5075,,spine2,,,,,root,,,,,,,,,,,
リリーパロリポリ,Lillipan Roly-poly,29902,33043524358655dded932fc2e279e982,a9454c683d9cb1eb6326c71e79791340,,spine2,,,,,root,,,,,,,,,,,
アークマロリポリ,Arkuma Roly-poly,29903,049360e233c575178d3d6a5834efc7b4,71102cb1884d74a971a649bfbf6f1c6b,,spine2,,,,,root,,,,,,,,,,,
フィリルバイザー,Filir Visor,29910,cdad6eb5a850961a1c393d002111fdca,ebe2a45e06e2aaf946949c3808f409fb,,head2,eyesroot,,,,root,ac_eyesroot,,,,,,,,,,
フィリルビット,Filir Bit,29920,a5eb08d09d914f150c53f356092a645d,b4c40698578970258fb56e77099abaf6,,spine2,spine2,,,,root,pos_l,,,,,,,,,,
突如現れる謎の光Ａ,,29950,b451a1f2425179f4f3fa745a4a9364f5,0b18d88bcc9915f79402d96855a1b4c8,,spine2,spine2,,,,root,pos_l,,,,,,,,,,
突如現れる謎の光Ｂ,,29960,9c6bbc3fba9b7318b85ff4d40aa4feb7,469c64cda15a920fb116aecb85fc8f79,,hip,,,,,root,,,,,,,,,,,
ダーククラウン,Dark Crown,29970,ec3a9be76e907f7deac75c6e62d11471,1319ee33f7de12e0e16a2ad7aae3473f,,head2,headtop_efhd,,,,root,ac_headtop,,,,,,,,,,
ラッピングウィングＡ　赤,Wrapping Wings A: Red,29980,27dda1dfc7c1f60b0f499d5337a919fd,08617e1bce21afd48d8fce705186018a,,spine2,spine2,,,,root,pos_l,,,,,,,,,,
ラッピングウィングＡ　黒,Wrapping Wings A: Black,29981,7fded689dffccec9fbd57b5feab4dd0a,4fb6f89dff7a17fd7c3a9ecaedb12a31,,spine2,spine2,,,,root,pos_l,,,,,,,,,,
ラッピングウィングＡ　青,Wrapping Wings A: Blue,29982,bdd80c837f36effde0ad0f18f914af09,90c3ca1cde66ffda59bfcf5262794ed8,,spine2,spine2,,,,root,pos_l,,,,,,,,,,
ラッピングウィングＢ　赤,Wrapping Wings B: Red,29983,452fc22066313fd02639786b0a1bb7c7,554ba66309400da982679dc962139197,,spine2,spine2,,,,root,pos_l,,,,,,,,,,
ラッピングウィングＢ　紫,Wrapping Wings B: Purple,29984,ace91fcbf789b8d4150c433bc866c6ef,61a88cf377db229827ac33215f8f6cf2,,spine2,spine2,,,,root,pos_l,,,,,,,,,,
ラッピングウィングＢ　白,Wrapping Wings B: White,29985,5cde8ea5cc8e4fa0dae7449444866192,34665a1ec3cd1fcad8513c6ad95bf322,,spine2,spine2,,,,root,pos_l,,,,,,,,,,
盛りまつげＣ　黒,Luscious Eyelashes C: Black,29990,134553ac709a960bf3192f8a2496bc9d,8d44ca44d8302eb0601d1fce7a9d310f,,head,head,head,,,root,pos_l,pos_r,,,,,,,,,
盛りまつげＣ　紺,Luscious Eyelashes C: Navy,29991,276d85646bdd6502b51ac5997532c706,87b5406923fb7e557fc1f7c760f12fd1,,head,head,head,,,root,pos_l,pos_r,,,,,,,,,
盛りまつげＣ　茶,Luscious Eyelashes C: Brown,29992,d535a34fc716455c6ec8f26ae08e0a45,691118c4d9bbbfb28f49e9cee80df08e,,head,head,head,,,root,pos_l,pos_r,,,,,,,,,
盛りまつげＣ　白,Luscious Eyelashes C: White,29993,9ab6dbf90cd72acdd96afe315cc4e42a,73d86e8f5bf5441a3b61f03612a4de40,,head,head,head,,,root,pos_l,pos_r,,,,,,,,,
ウィザードハット,Wizard Hat,30000,ea5d76a95303deba6c2d83d4b9a38b26,19da89615532e5c18d4a63c806263fe0,,head2,headtop_efhd,,,,root,ac_headtop,,,,,,,,,,
ウィザードハット　黒,Wizard Hat: Black,30001,2e74ad198d29b8383f4d15b046452e77,cb0fb25f1e543aa59dc0ccbf4bcb8a6b,,head2,headtop_efhd,,,,root,ac_headtop,,,,,,,,,,
ウィザードハット　白,Wizard Hat: White,30002,9652100855b91324565851ea98f7fdfe,efc624a8b67f2b99512744df4aa04f9c,,head2,headtop_efhd,,,,root,ac_headtop,,,,,,,,,,
ウィザードハット　紫,Wizard Hat: Purple,30003,6fb495949e161365036de92fe091ac82,b87b3f9326ba9748bbfa937a37d9146b,,head2,headtop_efhd,,,,root,ac_headtop,,,,,,,,,,
ウィザードハット　赤,Wizard Hat: Red,30004,483f0a9f2594253d2555ac3b6ae756b2,a8e2b1f8c6d2e333accdf7b0b94cfd8a,,head2,headtop_efhd,,,,root,ac_headtop,,,,,,,,,,
フェダーヘアピンＢ,Feder Hairpin B,30010,35020945f31ffe969677f644307d1225,ad2529cc5c5bbf39d2d7394db5e0fa81,,head,,,,,root,,,,,,,,,,,
フェダーヘアピンＡ,Feder Hairpin A,30011,b50dd3e395c3e46c091948ff8075b90a,f57393d41499b17700ff742a78fa104c,,head,,,,,root,,,,,,,,,,,
和風髪飾り　黒,Japanese-style Hairclip: Black,30040,16494edafaf8dcefb3a2004dc5da3cf3,ee435083b3cc632e40cd1eb84ec4f0e4,,head,,,,,root,,,,,,,,,,,
和風髪飾り　赤,Japanese-style Hairclip: Red,30041,420161efa28afdd260d29125bfd726e1,1ed6627382457be3a9a1631d48953813,,head,,,,,root,,,,,,,,,,,
和風髪飾り　青,Japanese-style Hairclip: Blue,30042,c70ed7a9ad3832fb2aa38cb322272ef7,654e2e633d46c874648fcb1367ce154c,,head,,,,,root,,,,,,,,,,,
和風髪飾り　紫,Japanese-style Hairclip: Purple,30043,c9929e082fd41f5209c31618f4fc6b00,6dc2e76c0b8aada8d5df6298d3bb4d02,,head,,,,,root,,,,,,,,,,,
ネコ耳風エクステ,Cat Ear Extensions,30050,b74f7361d98a63c6dfa8068ef6e8a14a,08bdbcd8d81de9d300085fadbc6bddad,,head,head,,,,root,pos_l,,,,,,,,,,
ホルシードＤＮウィングＢ,Holcid DN Wings B,30060,1d3705e8e1824ce8a92c4d1fa07e2983,c745a678d2667aa9011aeed98365c11a,,spine1_efce,spine1_efce,,,,root,pos_l,,,,,,,,,,
Xbox Wireless Controller,Xbox Wireless Controller,30070,31b2b0010749c3749dfc894c7470b802,21364fefbfaee7cf2c8f86982e369c72,,l_hand,,,,,root,,,,,,,,,,,
バラエティマスクＣ,Variety Mask C,30100,17f58348ac0bf3d6effa58b8da3f928d,f59b948f3ae37096db76ac68d5273008,,head,,,,,root,,,,,,,,,,,
ソフィスヘッドフォン,Sophis Headphones,30110,fc0a418685173dc26473a221e643d49a,6088de09860df5d617e1aafdffee7c35,,spine2,,,,,root,,,,,,,,,,,
ソフィスヘッドギア,Sophis Headgear,30120,48900d27bbac03b18a46f648f474b3d9,8e55a32481efd2f721b038237a407ff0,,head2,headtop_efhd,headtop_efhd,,,root,pos_l,pos_r,,,,,,,,,
艶武巴飾り刀,Glorious Crst Dec Katana,30130,8fa6c94824ff5ae6f11c6eeacdf64841,7a323077edb4e63e5a994b8fce8057df,,hip,,,,,root,,,,,,,,,,,
艶武巴眼帯,Glorious Crest Eyepatch,30140,c6e4c33b358ed797037c8c384eb69b17,1287d571a6c45882fa632fde7f8769f6,,head,,,,,root,,,,,,,,,,,
オプトレイオンのフード,Opt Leon Hood,30150,e90f7c601ceb86945632b002b3e29d1d,5d1904bdf40b39ab2dbb3e1bf4f7b525,,head2,headtop_efhd,,,,root,ac_headtop,,,,,,,,,,
オプトレイオンのマント,Opt Leon Cape,30160,b55b3997b60a211e11dbdf3406a3ce2d,4e0a61c1b086050c4c7559cb76270770,,c_backadd,,,,,root,,,,,,,,,,,
オプトレイオンの羽衣　桃,Opt Leon Raiment: Pink,30170,93f3fd7cc343a338d0e468baca4a85a3,5fa41aacfab1bb78399f418a9d7a00c8,,body_root,,,,,root,,,,,,,,,,,
オプトレイオンの羽衣　白,Opt Leon Raiment: White,30171,ef00695243956fa7be58ed834fdc7dd1,2a9e4187f5c2002cb7a5082c0f97883a,,body_root,,,,,root,,,,,,,,,,,
オプトレイオンの羽衣　水,Opt Leon Raiment: Water,30172,6ef4c195d9af35e5676085fa0fd74ff5,0606d0df3aa27cb97ea1f351e3364b24,,body_root,,,,,root,,,,,,,,,,,
サイカ・ヒョウリのピアス,Saika Hyori Earrings,30180,33a353227122ae1b0ccd9b776b8e43e3,ea2639daebb9e3d333256e0ac879889a,,head2,,,,,root,,,,,,,,,,,
イグニスのヘッドギア,Ignis Headgear,30190,49b7888180cb6f70eddde2b05caaff62,f2e1868f0a654ff8c73c7764c9543f87,,head2,headtop_efhd,headtop_efhd,,,root,pos_l,pos_r,,,,,,,,,
イグニスのイヤーカフ,Ignis Ear Cuff,30200,498a7df99662ed7042b4a15aae4c6f6d,484c20ccfa7c5680b0523a719a10c2db,,head2,head2,,,,root,pos_l,,,,,,,,,,
イグニスのレッグスラスター,Ignis Leg Thrusters,30210,f188c6c9cfe2b4316b2fcb31a5d6ff8b,5500f996b4171bae49b81027f7852ee0,,r_thigh_tw,l_thigh_tw,,,,root,pos_l,,,,,,,,,,
プライマルアクセプター,,30220,3a3d21279c89c059e6bb8f7beb53e51f,2bb9a72ce86d889bd5d16f5d84d06e4a,,l_forearm,,,,,root,,,,,,,,,,,
宝多六花のシュシュ,,30230,c8cefc57f19a561a869500d43d33a747,ffb0c36fa2df7fc650494272e0e25737,,r_forearm,,,,,root,,,,,,,,,,,
新条アカネのメガネ,,30240,37a2e29c281e7bbff963abc1d8b0e8f4,aabc281fbfffc0f99e123551d81847fb,,head2,eyesroot,,,,root,ac_eyesroot,,,,,,,,,,
ゴシックアイパッチ　黒,Gothic Eyepatch: Black,30250,4de4057d771388cadc137fb49f45513e,ea2eaf74aba2073d2705937fa582bc43,,head,,,,,root,,,,,,,,,,,
ゴシックアイパッチ　茶,Gothic Eyepatch: Brown,30251,1a530bf7104e2edbba545c89db3e3cb6,17ea36ef3b3bd15194d6939c143bbfcb,,head,,,,,root,,,,,,,,,,,
ゴシックアイパッチ　赤,Gothic Eyepatch: Red,30252,4203680aa18419be42e41db83897db99,a4ac5f956476719e0234cb60b17ea779,,head,,,,,root,,,,,,,,,,,
ユリエンスラスター,Urien Thrusters,30260,12684e3823717692159bcd226b00b0d9,c888cfe2988d311b124843d6a6e4c48d,,spine1_efce,spine1_efce,,,,root,pos_l,,,,,,,,,,
クロウウィング　黒,Crow Wings: Black,30270,d18354ef50c7348afb0e44c3eb4c33a6,f79ce182b0dc3dac934205a47cf72002,,spine2,spine2,,,,root,pos_l,,,,,,,,,,
クロウウィング　白,Crow Wings: White,30271,d11b7ab3d594e18f183c7f956183b398,9b29dc5272429583aa56ecda32a51aae,,spine2,spine2,,,,root,pos_l,,,,,,,,,,
飛鳥のスカーフ,,30280,fd56ec788b27d3066c4167fad229ee89,1c319170acce643da76cc4d85c5ce290,,spine2,,,,,root,,,,,,,,,,,
雪泉のリボン,,30290,a1efe12dcb9e316a7bf98f0d716d4b17,3a647535bc8aa42a47f687f5ee075669,,head,,,,,root,,,,,,,,,,,
ジェントルネックレス,Gentle Necklace,30300,7dde5627762cab1463a2b1576a090864,2fb232d165f58033838f9c02e74f58b6,,spine2,,,,,root,,,,,,,,,,,
ブラッディカラー,Bloody Collar,30310,eedff3c6db49fd3b45a4ad054d5cfca6,debaf40cb4b976e6c10c7f26a8814e16,,spine2,,,,,root,,,,,,,,,,,
ブラッディウィング,Bloody Wings,30320,aad6b1aa3c42756f9d4d6a9ebc50b5ae,3bb849d04ab0c7dcfe1951830a368e1f,,spine2,spine2,,,,root,pos_l,,,,,,,,,,
ブラッディロインクロス,Bloody Loincloth,30330,fca82b4279f9d85a8727c75ca16d7bd8,3c97061a1b56796dfca7cdfaba264ced,,spine2,,,,,root,,,,,,,,,,,
ヴィルデカチューシャ,Vilde Hairband,30340,4df64cd35f651c9a07a9de428256d071,3df79252018917d2ca114218a9b3f81d,,head2,headtop_efhd,,,,root,ac_headtop,,,,,,,,,,
ゴシックランタン,Gothic Lantern,30350,fb73874584655f9227ae2502436e41aa,4f25ca48661f08b28ec9c195b0591a5f,,body_root,,,,,root,,,,,,,,,,,
ドラクルコート　赤,Dracule Coat: Red,30360,1e471f7ce6e87c6fee68171b194d7881,ec06d890a8f0a337eb650e6e070b00a5,,c_backadd,,,,,root,,,,,,,,,,,
ドラクルコート　青,Dracule Coat: Blue,30361,12e5e8cc45f4d4b63745622dc4fc7c3d,1aaf52ad88f6fd4cfc58fbe41a5438eb,,c_backadd,,,,,root,,,,,,,,,,,
ドラクルコート　銀,Dracule Coat: Silver,30362,ca3aa4f9bbf1f962795685755fa33d95,57de11e49fb55d4a0c2469504dc54592,,c_backadd,,,,,root,,,,,,,,,,,
天使の祝福,Angel Blessing,30370,52f969739a36944d420b245e3dc9a58a,c58680b4f55105104f9ddb65717f6efb,,head2,headtop_efhd,,,,root,ac_headtop,,,,,,,,,,
